entity_name,entity_code,breakdown,# in Cohort,% Graduated,% Still in School,% Non-Grad Completers,% H.S. Equiv,% Dropped Out,% Permanently Excluded
Pioneer Charter School of Science (District),04940000,Low Income,35,100.0,0.0,0.0,0.0,0.0,0.0
Pioneer Charter School of Science II (District),35060000,Low Income,20,100.0,0.0,0.0,0.0,0.0,0.0
Pioneer Valley,07500000,Low Income,27,70.4,11.1,0.0,0.0,18.5,0.0
Pioneer Valley Chinese Immersion Charter (District),04970000,Low Income,8,87.5,12.5,0.0,0.0,0.0,0.0
Pioneer Valley Performing Arts Charter Public (District),04790000,Low Income,27,85.2,0.0,0.0,7.4,7.4,0.0
Pittsfield,02360000,Low Income,328,74.7,5.5,1.2,2.1,16.5,0.0
Plymouth,02390000,Low Income,251,89.2,2.4,2.0,0.4,6.0,0.0
Prospect Hill Academy Charter (District),04870000,Low Income,50,90.0,4.0,2.0,2.0,2.0,0.0
Quabbin,07530000,Low Income,73,64.4,13.7,0.0,2.7,19.2,0.0
Quaboag Regional,07780000,Low Income,45,84.4,6.7,2.2,0.0,6.7,0.0
Quincy,02430000,Low Income,510,85.7,6.7,2.7,0.2,4.7,0.0
Ralph C Mahar,07550000,Low Income,47,76.6,0.0,0.0,0.0,23.4,0.0
Randolph,02440000,Low Income,133,73.7,6.0,5.3,0.8,14.3,0.0
Reading,02460000,Low Income,68,89.7,8.8,0.0,0.0,1.5,0.0
Revere,02480000,Low Income,436,76.4,7.3,1.4,0.7,14.2,0.0
Rising Tide Charter Public (District),04830000,Low Income,17,100.0,0.0,0.0,0.0,0.0,0.0
Rockland,02510000,Low Income,83,77.1,4.8,0.0,0.0,18.1,0.0
Rockport,02520000,Low Income,25,88.0,0.0,4.0,4.0,4.0,0.0
Roxbury Preparatory Charter (District),04840000,Low Income,103,78.6,6.8,1.0,2.9,10.7,0.0
Salem,02580000,Low Income,215,79.1,7.0,4.2,0.9,8.8,0.0
Salem Academy Charter (District),04850000,Low Income,43,100.0,0.0,0.0,0.0,0.0,0.0
Sandwich,02610000,Low Income,38,86.8,10.5,0.0,0.0,2.6,0.0
Saugus,02620000,Low Income,124,81.5,5.6,3.2,2.4,7.3,0.0
Scituate,02640000,Low Income,50,88.0,6.0,0.0,0.0,6.0,0.0
Seekonk,02650000,Low Income,49,91.8,2.0,0.0,2.0,4.1,0.0
Sharon,02660000,Low Income,63,88.9,6.3,0.0,0.0,4.8,0.0
Shawsheen Valley Regional Vocational Technical,08710000,Low Income,118,96.6,1.7,0.0,0.0,1.7,0.0
Shrewsbury,02710000,Low Income,109,82.6,6.4,0.9,0.9,9.2,0.0
Silver Lake,07600000,Low Income,76,90.8,3.9,1.3,0.0,3.9,0.0
Sizer School: A North Central Charter Essential (District),04740000,Low Income,32,87.5,0.0,0.0,0.0,12.5,0.0
Somerset Berkley Regional School District,07630000,Low Income,81,88.9,6.2,0.0,0.0,4.9,0.0
Somerville,02740000,Low Income,251,78.9,10.4,2.4,0.0,8.4,0.0
South Hadley,02780000,Low Income,64,90.6,4.7,0.0,0.0,4.7,0.0
South Middlesex Regional Vocational Technical,08290000,Low Income,132,92.4,2.3,0.0,0.0,5.3,0.0
South Shore Charter Public (District),04880000,Low Income,27,96.3,0.0,0.0,0.0,3.7,0.0
South Shore Regional Vocational Technical,08730000,Low Income,76,98.7,0.0,0.0,0.0,1.3,0.0
Southbridge,02770000,Low Income,121,62.0,6.6,10.7,0.8,19.8,0.0
Southeastern Regional Vocational Technical,08720000,Low Income,245,97.1,1.2,0.0,0.0,1.6,0.0
Southern Berkshire,07650000,Low Income,19,78.9,0.0,5.3,5.3,10.5,0.0
Southern Worcester County Regional Vocational School District,08760000,Low Income,144,96.5,1.4,0.0,0.0,2.1,0.0
Southwick-Tolland-Granville Regional School District,07660000,Low Income,44,93.2,0.0,2.3,0.0,4.5,0.0
Spencer-E Brookfield,07670000,Low Income,54,57.4,7.4,1.9,1.9,31.5,0.0
Springfield,02810000,Low Income,"1,711",78.0,7.5,2.3,0.5,11.6,0.0
Springfield International Charter (District),04410000,Low Income,69,87.0,2.9,1.4,0.0,8.7,0.0
Stoneham,02840000,Low Income,61,91.8,4.9,0.0,1.6,1.6,0.0
Stoughton,02850000,Low Income,160,79.4,9.4,1.9,0.6,8.8,0.0
Sturgis Charter Public (District),04890000,Low Income,76,96.1,0.0,0.0,1.3,2.6,0.0
Sutton,02900000,Low Income,27,96.3,0.0,0.0,3.7,0.0,0.0
Swampscott,02910000,Low Income,55,85.5,9.1,0.0,0.0,5.5,0.0
Swansea,02920000,Low Income,64,92.2,4.7,0.0,0.0,3.1,0.0
Tantasqua,07700000,Low Income,117,90.6,6.0,0.0,0.0,3.4,0.0
Taunton,02930000,Low Income,432,82.2,3.5,0.0,0.2,13.9,0.2
TEC Connections Academy Commonwealth Virtual School District,39020000,Low Income,397,37.0,14.9,0.8,5.8,41.6,0.0
Tewksbury,02950000,Low Income,63,90.5,3.2,1.6,0.0,4.8,0.0
Tri-County Regional Vocational Technical,08780000,Low Income,89,97.8,0.0,0.0,0.0,2.2,0.0
Triton,07730000,Low Income,52,84.6,5.8,0.0,0.0,9.6,0.0
Tyngsborough,03010000,Low Income,32,87.5,3.1,0.0,0.0,9.4,0.0
Upper Cape Cod Regional Vocational Technical,08790000,Low Income,106,98.1,0.0,0.0,0.9,0.9,0.0
Uxbridge,03040000,Low Income,57,63.2,17.5,3.5,5.3,10.5,0.0
Wachusett,07750000,Low Income,125,89.6,4.8,0.8,0.0,4.8,0.0
Wakefield,03050000,Low Income,56,85.7,3.6,0.0,0.0,10.7,0.0
Walpole,03070000,Low Income,55,83.6,7.3,0.0,0.0,9.1,0.0
Waltham,03080000,Low Income,322,77.3,8.7,2.5,0.0,11.5,0.0
Ware,03090000,Low Income,58,70.7,12.1,0.0,0.0,17.2,0.0
Wareham,03100000,Low Income,103,77.7,8.7,1.0,1.0,11.7,0.0
Watertown,03140000,Low Income,107,80.4,9.3,0.9,0.9,8.4,0.0
Wayland,03150000,Low Income,41,95.1,2.4,0.0,0.0,2.4,0.0
Webster,03160000,Low Income,75,60.0,8.0,6.7,6.7,18.7,0.0
Wellesley,03170000,Low Income,34,97.1,2.9,0.0,0.0,0.0,0.0
West Boylston,03220000,Low Income,28,96.4,3.6,0.0,0.0,0.0,0.0
West Bridgewater,03230000,Low Income,42,100.0,0.0,0.0,0.0,0.0,0.0
West Springfield,03320000,Low Income,164,87.2,6.1,0.6,0.0,6.1,0.0
Westborough,03210000,Low Income,57,89.5,8.8,0.0,0.0,1.8,0.0
Westfield,03250000,Low Income,242,81.8,5.4,1.7,0.8,10.3,0.0
Westford,03260000,Low Income,57,93.0,1.8,0.0,1.8,3.5,0.0
Weston,03300000,Low Income,11,90.9,9.1,0.0,0.0,0.0,0.0
Westport,03310000,Low Income,37,83.8,2.7,2.7,2.7,8.1,0.0
Westwood,03350000,Low Income,41,95.1,2.4,2.4,0.0,0.0,0.0
Weymouth,03360000,Low Income,260,83.8,5.0,0.4,0.8,10.0,0.0
Whitman-Hanson,07800000,Low Income,122,82.8,10.7,0.0,0.8,5.7,0.0
Whittier Regional Vocational Technical,08850000,Low Income,181,96.7,0.0,0.0,1.1,2.2,0.0
Wilmington,03420000,Low Income,39,82.1,10.3,2.6,2.6,2.6,0.0
Winchendon,03430000,Low Income,49,79.6,4.1,0.0,0.0,16.3,0.0
Winchester,03440000,Low Income,43,88.4,4.7,2.3,0.0,4.7,0.0
Winthrop,03460000,Low Income,86,81.4,2.3,4.7,2.3,9.3,0.0
Woburn,03470000,Low Income,157,82.8,5.1,3.8,1.3,6.4,0.6
Worcester,03480000,Low Income,"1,666",84.5,6.4,1.2,0.3,7.6,0.1
State Total,00000000,Low Income,"39,273",81.6,7.0,2.0,0.7,8.7,0.0
Abby Kelley Foster Charter Public (District),04450000,Students with Disabilities,10,100.0,0.0,0.0,0.0,0.0,0.0
Abington,00010000,Students with Disabilities,14,92.9,0.0,0.0,0.0,7.1,0.0
Academy Of the Pacific Rim Charter Public (District),04120000,Students with Disabilities,16,93.8,0.0,0.0,0.0,6.2,0.0
Acton-Boxborough,06000000,Students with Disabilities,64,85.9,12.5,0.0,1.6,0.0,0.0
Advanced Math and Science Academy Charter (District),04300000,Students with Disabilities,13,100.0,0.0,0.0,0.0,0.0,0.0
Agawam,00050000,Students with Disabilities,58,69.0,15.5,6.9,1.7,6.9,0.0
Amesbury,00070000,Students with Disabilities,31,61.3,25.8,0.0,0.0,12.9,0.0
Amherst-Pelham,06050000,Students with Disabilities,56,83.9,7.1,3.6,0.0,5.4,0.0
Andover,00090000,Students with Disabilities,91,85.7,6.6,5.5,0.0,2.2,0.0
Argosy Collegiate Charter School (District),35090000,Students with Disabilities,17,76.5,0.0,0.0,0.0,17.6,5.9
Arlington,00100000,Students with Disabilities,66,77.3,18.2,0.0,0.0,4.5,0.0
Ashburnham-Westminster,06100000,Students with Disabilities,27,77.8,11.1,0.0,0.0,11.1,0.0
Ashland,00140000,Students with Disabilities,34,79.4,5.9,5.9,0.0,8.8,0.0
Assabet Valley Regional Vocational Technical,08010000,Students with Disabilities,64,98.4,0.0,0.0,0.0,1.6,0.0
Athol-Royalston,06150000,Students with Disabilities,30,70.0,16.7,3.3,0.0,10.0,0.0
Atlantis Charter (District),04910000,Students with Disabilities,13,100.0,0.0,0.0,0.0,0.0,0.0
Attleboro,00160000,Students with Disabilities,100,72.0,20.0,1.0,0.0,7.0,0.0
Auburn,00170000,Students with Disabilities,25,68.0,24.0,0.0,8.0,0.0,0.0
Avon,00180000,Students with Disabilities,13,76.9,7.7,0.0,0.0,15.4,0.0
Ayer Shirley School District,06160000,Students with Disabilities,23,78.3,13.0,4.3,0.0,4.3,0.0
Barnstable,00200000,Students with Disabilities,69,59.4,17.4,5.8,2.9,14.5,0.0
Baystate Academy Charter Public School (District),35020000,Students with Disabilities,16,43.8,18.8,37.5,0.0,0.0,0.0
Bedford,00230000,Students with Disabilities,46,95.7,4.3,0.0,0.0,0.0,0.0
Belchertown,00240000,Students with Disabilities,34,64.7,20.6,2.9,0.0,11.8,0.0
Bellingham,00250000,Students with Disabilities,37,73.0,16.2,0.0,0.0,10.8,0.0
Belmont,00260000,Students with Disabilities,48,77.1,20.8,0.0,0.0,2.1,0.0
Berkshire Arts and Technology Charter Public (District),04140000,Students with Disabilities,8,75.0,0.0,0.0,0.0,25.0,0.0
Berkshire Hills,06180000,Students with Disabilities,22,63.6,27.3,0.0,0.0,9.1,0.0
Berlin-Boylston,06200000,Students with Disabilities,14,64.3,28.6,0.0,0.0,7.1,0.0
Beverly,00300000,Students with Disabilities,63,79.4,14.3,1.6,0.0,4.8,0.0
Billerica,00310000,Students with Disabilities,50,88.0,6.0,2.0,0.0,4.0,0.0
Blackstone Valley Regional Vocational Technical,08050000,Students with Disabilities,47,100.0,0.0,0.0,0.0,0.0,0.0
Blackstone-Millville,06220000,Students with Disabilities,17,70.6,11.8,5.9,5.9,5.9,0.0
Blue Hills Regional Vocational Technical,08060000,Students with Disabilities,63,98.4,1.6,0.0,0.0,0.0,0.0
Boston,00350000,Students with Disabilities,756,63.8,25.0,0.1,0.9,10.2,0.0
Boston Collegiate Charter (District),04490000,Students with Disabilities,13,69.2,30.8,0.0,0.0,0.0,0.0
Boston Day and Evening Academy Charter (District),04240000,Students with Disabilities,64,7.8,59.4,0.0,1.6,31.2,0.0
Boston Green Academy Horace Mann Charter School (District),04110000,Students with Disabilities,24,83.3,12.5,0.0,0.0,4.2,0.0
Boston Preparatory Charter Public (District),04160000,Students with Disabilities,19,78.9,15.8,0.0,0.0,5.3,0.0
Bourne,00360000,Students with Disabilities,19,52.6,36.8,0.0,0.0,10.5,0.0
Braintree,00400000,Students with Disabilities,86,88.4,9.3,0.0,1.2,1.2,0.0
Bridgewater-Raynham,06250000,Students with Disabilities,60,81.7,16.7,0.0,0.0,1.7,0.0
Bristol County Agricultural,09100000,Students with Disabilities,18,94.4,0.0,0.0,0.0,5.6,0.0
Bristol-Plymouth Regional Vocational Technical,08100000,Students with Disabilities,57,89.5,1.8,0.0,0.0,8.8,0.0
Brockton,00440000,Students with Disabilities,197,48.7,32.5,4.6,0.0,14.2,0.0
Brooke Charter School (District),04280000,Students with Disabilities,16,75.0,18.8,0.0,0.0,6.2,0.0
Brookline,00460000,Students with Disabilities,106,83.0,12.3,0.0,1.9,2.8,0.0
Burlington,00480000,Students with Disabilities,30,63.3,20.0,0.0,0.0,16.7,0.0
Cambridge,00490000,Students with Disabilities,118,81.4,14.4,1.7,0.0,2.5,0.0
Canton,00500000,Students with Disabilities,37,73.0,27.0,0.0,0.0,0.0,0.0
Cape Cod Regional Vocational Technical,08150000,Students with Disabilities,35,94.3,2.9,0.0,0.0,2.9,0.0
Carver,00520000,Students with Disabilities,33,84.8,12.1,0.0,0.0,3.0,0.0
Central Berkshire,06350000,Students with Disabilities,22,81.8,4.5,0.0,0.0,13.6,0.0
Chelmsford,00560000,Students with Disabilities,68,77.9,19.1,0.0,0.0,2.9,0.0
Chelsea,00570000,Students with Disabilities,75,52.0,22.7,5.3,0.0,20.0,0.0
Chicopee,00610000,Students with Disabilities,101,70.3,4.0,13.9,0.0,11.9,0.0
City on a Hill Charter Public School (District),04370000,Students with Disabilities,7,42.9,14.3,0.0,0.0,42.9,0.0
Clinton,00640000,Students with Disabilities,37,81.1,8.1,0.0,2.7,8.1,0.0
Codman Academy Charter Public (District),04380000,Students with Disabilities,7,85.7,0.0,0.0,0.0,14.3,0.0
Cohasset,00650000,Students with Disabilities,21,90.5,4.8,4.8,0.0,0.0,0.0
Community Charter School of Cambridge (District),04360000,Students with Disabilities,6,100.0,0.0,0.0,0.0,0.0,0.0
Concord-Carlisle,06400000,Students with Disabilities,77,88.3,9.1,0.0,1.3,1.3,0.0
Danvers,00710000,Students with Disabilities,43,74.4,7.0,4.7,4.7,9.3,0.0
Dartmouth,00720000,Students with Disabilities,41,75.6,19.5,0.0,0.0,4.9,0.0
Dedham,00730000,Students with Disabilities,31,64.5,32.3,0.0,0.0,3.2,0.0
Dennis-Yarmouth,06450000,Students with Disabilities,43,48.8,32.6,2.3,0.0,16.3,0.0
Dighton-Rehoboth,06500000,Students with Disabilities,31,54.8,29.0,6.5,0.0,9.7,0.0
Douglas,00770000,Students with Disabilities,15,100.0,0.0,0.0,0.0,0.0,0.0
Dover-Sherborn,06550000,Students with Disabilities,36,97.2,0.0,2.8,0.0,0.0,0.0
Dracut,00790000,Students with Disabilities,42,47.6,23.8,4.8,0.0,23.8,0.0
Dudley-Charlton Reg,06580000,Students with Disabilities,30,66.7,23.3,3.3,0.0,6.7,0.0
Duxbury,00820000,Students with Disabilities,49,93.9,6.1,0.0,0.0,0.0,0.0
East Bridgewater,00830000,Students with Disabilities,29,79.3,17.2,0.0,0.0,3.4,0.0
East Longmeadow,00870000,Students with Disabilities,32,93.8,0.0,3.1,0.0,3.1,0.0
Easthampton,00860000,Students with Disabilities,23,82.6,0.0,4.3,4.3,8.7,0.0
Easton,00880000,Students with Disabilities,60,90.0,10.0,0.0,0.0,0.0,0.0
Edward M. Kennedy Academy for Health Careers: A Horace Mann Charter Public School (District),04520000,Students with Disabilities,22,100.0,0.0,0.0,0.0,0.0,0.0
Essex North Shore Agricultural and Technical School District,08170000,Students with Disabilities,77,96.1,2.6,0.0,0.0,1.3,0.0
Everett,00930000,Students with Disabilities,92,71.7,13.0,7.6,0.0,7.6,0.0
Excel Academy Charter (District),04100000,Students with Disabilities,36,80.6,0.0,2.8,0.0,16.7,0.0
Fairhaven,00940000,Students with Disabilities,20,75.0,5.0,0.0,0.0,20.0,0.0
Fall River,00950000,Students with Disabilities,172,39.0,14.5,12.8,0.6,32.6,0.6
Falmouth,00960000,Students with Disabilities,57,71.9,10.5,0.0,8.8,8.8,0.0
Fitchburg,00970000,Students with Disabilities,108,69.4,13.9,5.6,0.0,11.1,0.0
Foxborough,00990000,Students with Disabilities,42,81.0,14.3,0.0,0.0,4.8,0.0
Foxborough Regional Charter (District),04460000,Students with Disabilities,8,87.5,0.0,12.5,0.0,0.0,0.0
Framingham,01000000,Students with Disabilities,171,59.1,25.7,7.6,0.0,7.6,0.0
Franklin,01010000,Students with Disabilities,72,81.9,12.5,0.0,1.4,4.2,0.0
Franklin County Regional Vocational Technical,08180000,Students with Disabilities,34,94.1,0.0,0.0,0.0,5.9,0.0
Freetown-Lakeville,06650000,Students with Disabilities,50,82.0,14.0,0.0,0.0,4.0,0.0
Frontier,06700000,Students with Disabilities,17,58.8,29.4,5.9,0.0,5.9,0.0
Gardner,01030000,Students with Disabilities,40,90.0,5.0,0.0,0.0,5.0,0.0
Gateway,06720000,Students with Disabilities,15,73.3,13.3,0.0,0.0,13.3,0.0
Georgetown,01050000,Students with Disabilities,21,81.0,9.5,0.0,0.0,9.5,0.0
Gill-Montague,06740000,Students with Disabilities,11,72.7,18.2,0.0,0.0,9.1,0.0
Gloucester,01070000,Students with Disabilities,77,75.3,7.8,3.9,0.0,11.7,1.3
Grafton,01100000,Students with Disabilities,43,60.5,37.2,0.0,0.0,2.3,0.0
Granby,01110000,Students with Disabilities,12,83.3,8.3,0.0,0.0,8.3,0.0
Greater Commonwealth Virtual District,39010000,Students with Disabilities,70,52.9,18.6,1.4,5.7,21.4,0.0
Greater Fall River Regional Vocational Technical,08210000,Students with Disabilities,42,90.5,2.4,2.4,0.0,4.8,0.0
Greater Lawrence Regional Vocational Technical,08230000,Students with Disabilities,56,96.4,0.0,0.0,0.0,3.6,0.0
Greater Lowell Regional Vocational Technical,08280000,Students with Disabilities,91,91.2,4.4,3.3,0.0,1.1,0.0
Greater New Bedford Regional Vocational Technical,08250000,Students with Disabilities,56,83.9,10.7,1.8,0.0,3.6,0.0
Greenfield,01140000,Students with Disabilities,24,58.3,8.3,12.5,0.0,20.8,0.0
Groton-Dunstable,06730000,Students with Disabilities,37,81.1,18.9,0.0,0.0,0.0,0.0
Hamilton-Wenham,06750000,Students with Disabilities,24,75.0,20.8,4.2,0.0,0.0,0.0
Hampden Charter School of Science East (District),04990000,Students with Disabilities,14,78.6,14.3,0.0,0.0,7.1,0.0
Hampden Charter School of Science West (District),35160000,Students with Disabilities,7,100.0,0.0,0.0,0.0,0.0,0.0
Hampden-Wilbraham,06800000,Students with Disabilities,36,80.6,13.9,0.0,2.8,2.8,0.0
Hampshire,06830000,Students with Disabilities,30,90.0,3.3,0.0,0.0,6.7,0.0
Hanover,01220000,Students with Disabilities,45,86.7,11.1,0.0,0.0,2.2,0.0
Harvard,01250000,Students with Disabilities,10,90.0,10.0,0.0,0.0,0.0,0.0
Hatfield,01270000,Students with Disabilities,9,100.0,0.0,0.0,0.0,0.0,0.0
Haverhill,01280000,Students with Disabilities,131,65.6,16.0,3.8,0.8,13.7,0.0
Hingham,01310000,Students with Disabilities,33,78.8,15.2,0.0,3.0,3.0,0.0
Holbrook,01330000,Students with Disabilities,17,52.9,35.3,0.0,5.9,5.9,0.0
Holliston,01360000,Students with Disabilities,41,75.6,12.2,0.0,7.3,4.9,0.0
Holyoke,01370000,Students with Disabilities,108,63.0,18.5,3.7,0.0,14.8,0.0
Hoosac Valley Regional,06030000,Students with Disabilities,8,87.5,0.0,0.0,0.0,12.5,0.0
Hopedale,01380000,Students with Disabilities,14,92.9,7.1,0.0,0.0,0.0,0.0
Hopkinton,01390000,Students with Disabilities,47,93.6,2.1,2.1,2.1,0.0,0.0
Hudson,01410000,Students with Disabilities,39,76.9,17.9,0.0,0.0,5.1,0.0
Hull,01420000,Students with Disabilities,14,78.6,21.4,0.0,0.0,0.0,0.0
Innovation Academy Charter (District),04350000,Students with Disabilities,29,86.2,13.8,0.0,0.0,0.0,0.0
Ipswich,01440000,Students with Disabilities,25,76.0,16.0,0.0,0.0,8.0,0.0
King Philip,06900000,Students with Disabilities,59,84.7,13.6,0.0,0.0,1.7,0.0
KIPP Academy Lynn Charter (District),04290000,Students with Disabilities,14,92.9,0.0,0.0,0.0,7.1,0.0
Lawrence,01490000,Students with Disabilities,156,50.6,19.9,9.6,0.0,19.9,0.0
Lee,01500000,Students with Disabilities,11,90.9,0.0,0.0,0.0,9.1,0.0
Leicester,01510000,Students with Disabilities,30,70.0,23.3,3.3,0.0,3.3,0.0
Lenox,01520000,Students with Disabilities,6,100.0,0.0,0.0,0.0,0.0,0.0
Leominster,01530000,Students with Disabilities,113,83.2,8.0,7.1,0.0,1.8,0.0
Lexington,01550000,Students with Disabilities,99,79.8,14.1,2.0,1.0,3.0,0.0
Lincoln-Sudbury,06950000,Students with Disabilities,97,72.2,19.6,4.1,0.0,4.1,0.0
Littleton,01580000,Students with Disabilities,21,81.0,14.3,0.0,0.0,4.8,0.0
Longmeadow,01590000,Students with Disabilities,55,80.0,14.5,1.8,0.0,3.6,0.0
Lowell,01600000,Students with Disabilities,156,62.8,21.2,3.8,0.6,11.5,0.0
Lowell Middlesex Academy Charter (District),04580000,Students with Disabilities,16,31.2,37.5,0.0,0.0,31.2,0.0
Ludlow,01610000,Students with Disabilities,34,73.5,14.7,2.9,0.0,8.8,0.0
Lunenburg,01620000,Students with Disabilities,16,62.5,25.0,0.0,0.0,12.5,0.0
Lynn,01630000,Students with Disabilities,232,73.7,11.6,6.5,0.4,7.8,0.0
Lynnfield,01640000,Students with Disabilities,34,97.1,2.9,0.0,0.0,0.0,0.0
Malden,01650000,Students with Disabilities,82,64.6,18.3,4.9,1.2,11.0,0.0
Manchester Essex Regional,06980000,Students with Disabilities,15,93.3,6.7,0.0,0.0,0.0,0.0
Mansfield,01670000,Students with Disabilities,39,89.7,7.7,0.0,0.0,2.6,0.0
Map Academy Charter School (District),35170000,Students with Disabilities,52,26.9,57.7,0.0,0.0,15.4,0.0
Marblehead,01680000,Students with Disabilities,52,88.5,3.8,0.0,0.0,7.7,0.0
Marlborough,01700000,Students with Disabilities,46,63.0,19.6,4.3,0.0,13.0,0.0
Marshfield,01710000,Students with Disabilities,55,96.4,3.6,0.0,0.0,0.0,0.0
Martha's Vineyard,07000000,Students with Disabilities,46,80.4,6.5,8.7,0.0,4.3,0.0
Masconomet,07050000,Students with Disabilities,47,87.2,12.8,0.0,0.0,0.0,0.0
Mashpee,01720000,Students with Disabilities,18,83.3,5.6,5.6,5.6,0.0,0.0
Match Charter Public School (District),04690000,Students with Disabilities,19,89.5,10.5,0.0,0.0,0.0,0.0
Maynard,01740000,Students with Disabilities,20,65.0,30.0,0.0,0.0,5.0,0.0
Medfield,01750000,Students with Disabilities,22,95.5,0.0,0.0,0.0,4.5,0.0
Medford,01760000,Students with Disabilities,69,71.0,18.8,1.4,0.0,8.7,0.0
Medway,01770000,Students with Disabilities,32,90.6,6.2,0.0,0.0,3.1,0.0
Melrose,01780000,Students with Disabilities,44,90.9,4.5,2.3,0.0,2.3,0.0
Mendon-Upton,07100000,Students with Disabilities,34,70.6,23.5,0.0,0.0,5.9,0.0
Methuen,01810000,Students with Disabilities,71,73.2,9.9,11.3,0.0,5.6,0.0
Middleborough,01820000,Students with Disabilities,37,86.5,5.4,0.0,2.7,5.4,0.0
Milford,01850000,Students with Disabilities,40,87.5,0.0,2.5,0.0,10.0,0.0
Millbury,01860000,Students with Disabilities,30,80.0,10.0,3.3,0.0,6.7,0.0
Millis,01870000,Students with Disabilities,12,75.0,16.7,0.0,0.0,8.3,0.0
Milton,01890000,Students with Disabilities,66,81.8,13.6,0.0,0.0,4.5,0.0
Minuteman Regional Vocational Technical,08300000,Students with Disabilities,80,91.2,5.0,0.0,0.0,3.8,0.0
Mohawk Trail,07170000,Students with Disabilities,12,83.3,8.3,0.0,0.0,8.3,0.0
Monomoy Regional School District,07120000,Students with Disabilities,18,66.7,16.7,0.0,0.0,16.7,0.0
Monson,01910000,Students with Disabilities,13,53.8,30.8,0.0,7.7,7.7,0.0
Montachusett Regional Vocational Technical,08320000,Students with Disabilities,57,98.2,1.8,0.0,0.0,0.0,0.0
Mount Greylock,07150000,Students with Disabilities,16,87.5,6.2,0.0,0.0,6.2,0.0
Mystic Valley Regional Charter (District),04700000,Students with Disabilities,13,100.0,0.0,0.0,0.0,0.0,0.0
Nantucket,01970000,Students with Disabilities,26,73.1,15.4,0.0,0.0,11.5,0.0
Narragansett,07200000,Students with Disabilities,17,29.4,29.4,0.0,0.0,41.2,0.0
Nashoba,07250000,Students with Disabilities,32,87.5,9.4,0.0,0.0,3.1,0.0
Nashoba Valley Regional Vocational Technical,08520000,Students with Disabilities,61,98.4,1.6,0.0,0.0,0.0,0.0
Natick,01980000,Students with Disabilities,90,88.9,4.4,4.4,1.1,1.1,0.0
Nauset,06600000,Students with Disabilities,56,75.0,5.4,3.6,1.8,12.5,1.8
Needham,01990000,Students with Disabilities,77,92.2,6.5,0.0,0.0,1.3,0.0
Neighborhood House Charter (District),04440000,Students with Disabilities,24,87.5,12.5,0.0,0.0,0.0,0.0
New Bedford,02010000,Students with Disabilities,183,59.0,18.6,2.2,1.1,19.1,0.0
New Heights Charter School of Brockton (District),35130000,Students with Disabilities,6,100.0,0.0,0.0,0.0,0.0,0.0
Newburyport,02040000,Students with Disabilities,44,97.7,0.0,2.3,0.0,0.0,0.0
Newton,02070000,Students with Disabilities,215,85.1,13.5,0.0,0.0,1.4,0.0
Norfolk County Agricultural,09150000,Students with Disabilities,43,100.0,0.0,0.0,0.0,0.0,0.0
North Adams,02090000,Students with Disabilities,21,42.9,19.0,4.8,0.0,33.3,0.0
North Andover,02110000,Students with Disabilities,51,92.2,7.8,0.0,0.0,0.0,0.0
North Attleborough,02120000,Students with Disabilities,64,76.6,14.1,0.0,1.6,7.8,0.0
North Brookfield,02150000,Students with Disabilities,9,55.6,33.3,0.0,0.0,11.1,0.0
North Middlesex,07350000,Students with Disabilities,50,84.0,6.0,4.0,0.0,6.0,0.0
North Reading,02170000,Students with Disabilities,39,89.7,7.7,0.0,0.0,2.6,0.0
Northampton,02100000,Students with Disabilities,65,84.6,7.7,1.5,0.0,6.2,0.0
Northampton-Smith Vocational Agricultural,04060000,Students with Disabilities,49,98.0,0.0,0.0,0.0,2.0,0.0
Northboro-Southboro,07300000,Students with Disabilities,72,88.9,9.7,0.0,1.4,0.0,0.0
Northbridge,02140000,Students with Disabilities,27,77.8,11.1,0.0,7.4,3.7,0.0
Northeast Metropolitan Regional Vocational Technical,08530000,Students with Disabilities,78,93.6,1.3,0.0,0.0,3.8,1.3
Northern Berkshire Regional Vocational Technical,08510000,Students with Disabilities,15,93.3,6.7,0.0,0.0,0.0,0.0
