entity_name,entity_code,breakdown,# in Cohort,% Graduated,% Still in School,% Non-Grad Completers,% H.S. Equiv,% Dropped Out,% Permanently Excluded
Boston - TechBoston Academy,00350657,Foster Care,8,75.0,12.5,0.0,0.0,12.5,0.0
Boston Day and Evening Academy Charter (District) - Boston Day and Evening Academy Charter School,04240505,Foster Care,10,0.0,60.0,0.0,0.0,40.0,0.0
Fall River - B M C Durfee High,00950505,Foster Care,12,75.0,0.0,0.0,0.0,25.0,0.0
Fall River - Resiliency Preparatory Academy,00950525,Foster Care,11,27.3,0.0,18.2,9.1,45.5,0.0
Fitchburg - Fitchburg High,00970505,Foster Care,13,69.2,0.0,7.7,0.0,23.1,0.0
Fitchburg - Goodrich Academy,00970510,Foster Care,11,90.9,0.0,9.1,0.0,0.0,0.0
Framingham - Framingham High School,01000515,Foster Care,7,28.6,14.3,0.0,0.0,57.1,0.0
Greater Lawrence Regional Vocational Technical - Gr Lawrence Regional Vocational Technical,08230605,Foster Care,7,57.1,0.0,0.0,0.0,42.9,0.0
Haverhill - Haverhill High,01280505,Foster Care,13,76.9,15.4,0.0,0.0,7.7,0.0
Holyoke - Holyoke High,01370505,Foster Care,11,54.5,18.2,9.1,0.0,18.2,0.0
Lawrence - Lawrence High School,01490515,Foster Care,9,77.8,0.0,11.1,0.0,11.1,0.0
Lynn - Lynn English High,01630510,Foster Care,6,50.0,0.0,0.0,0.0,50.0,0.0
Malden - Malden High,01650505,Foster Care,9,77.8,0.0,11.1,0.0,11.1,0.0
Map Academy Charter School (District) - Map Academy Charter School,35170505,Foster Care,9,22.2,55.6,0.0,0.0,22.2,0.0
Methuen - Methuen High,01810505,Foster Care,7,85.7,14.3,0.0,0.0,0.0,0.0
Narragansett - Narragansett Regional High,07200505,Foster Care,6,50.0,0.0,0.0,16.7,33.3,0.0
New Bedford - New Bedford High,02010505,Foster Care,6,66.7,0.0,0.0,0.0,33.3,0.0
North Adams - Drury High,02090505,Foster Care,9,66.7,11.1,11.1,0.0,11.1,0.0
Oxford - Oxford High,02260505,Foster Care,8,50.0,25.0,12.5,0.0,12.5,0.0
Quincy - Quincy High,02430505,Foster Care,6,83.3,16.7,0.0,0.0,0.0,0.0
Springfield - High School Of Commerce,02810510,Foster Care,15,40.0,20.0,13.3,0.0,26.7,0.0
Springfield - Springfield Central High,02810500,Foster Care,18,88.9,0.0,5.6,0.0,5.6,0.0
Springfield - Springfield High School,02810570,Foster Care,11,18.2,45.5,0.0,0.0,36.4,0.0
Taunton - Taunton High,02930505,Foster Care,6,83.3,0.0,0.0,0.0,16.7,0.0
Waltham - Waltham Sr High,03080505,Foster Care,7,57.1,0.0,0.0,0.0,42.9,0.0
Weymouth - Weymouth High School,03360505,Foster Care,6,33.3,33.3,0.0,0.0,33.3,0.0
Winchendon - Murdock High School,03430515,Foster Care,6,83.3,0.0,0.0,0.0,16.7,0.0
Worcester - Doherty Memorial High,03480512,Foster Care,9,66.7,22.2,0.0,0.0,11.1,0.0
Worcester - North High,03480515,Foster Care,6,33.3,16.7,0.0,0.0,50.0,0.0
Worcester - South High Community,03480520,Foster Care,9,22.2,44.4,0.0,0.0,33.3,0.0
Athol-Royalston - Athol High,06150505,Homeless,8,50.0,25.0,0.0,0.0,25.0,0.0
Attleboro - Attleboro High,00160505,Homeless,9,44.4,33.3,0.0,0.0,22.2,0.0
Auburn - Auburn Senior High,00170505,Homeless,6,66.7,0.0,0.0,0.0,33.3,0.0
Barnstable - Barnstable High,00200505,Homeless,6,50.0,50.0,0.0,0.0,0.0,0.0
Bellingham - Bellingham High School,00250505,Homeless,8,75.0,0.0,0.0,0.0,25.0,0.0
Beverly - Beverly High,00300505,Homeless,6,83.3,0.0,0.0,0.0,16.7,0.0
Billerica - Billerica Memorial High School,00310505,Homeless,8,100.0,0.0,0.0,0.0,0.0,0.0
Boston - Another Course To College,00350541,Homeless,9,66.7,22.2,0.0,0.0,11.1,0.0
Boston - Boston Adult Tech Academy,00350548,Homeless,24,33.3,20.8,8.3,0.0,37.5,0.0
Boston - Boston Arts Academy,00350546,Homeless,7,100.0,0.0,0.0,0.0,0.0,0.0
Boston - Boston Collaborative High School,00350755,Homeless,21,28.6,42.9,0.0,0.0,28.6,0.0
Boston - Boston Community Leadership Academy,00350558,Homeless,10,80.0,10.0,0.0,0.0,10.0,0.0
Boston - Boston International High School & Newcomers Academy,00350507,Homeless,20,65.0,10.0,0.0,0.0,25.0,0.0
Boston - Boston Latin Academy,00350545,Homeless,8,100.0,0.0,0.0,0.0,0.0,0.0
Boston - Brighton High School,00350505,Homeless,20,55.0,10.0,0.0,0.0,35.0,0.0
Boston - Burke High School,00350525,Homeless,12,58.3,8.3,0.0,0.0,33.3,0.0
Boston - Charlestown High School,00350515,Homeless,21,52.4,9.5,0.0,0.0,38.1,0.0
Boston - Community Academy of Science and Health,00350581,Homeless,20,50.0,30.0,0.0,0.0,20.0,0.0
Boston - Dearborn 6-12 STEM Academy,00350074,Homeless,14,71.4,0.0,0.0,0.0,28.6,0.0
Boston - East Boston High School,00350530,Homeless,28,78.6,7.1,0.0,3.6,10.7,0.0
Boston - English High School,00350535,Homeless,27,85.2,7.4,0.0,0.0,7.4,0.0
Boston - Excel High School,00350522,Homeless,10,60.0,0.0,0.0,10.0,30.0,0.0
Boston - Fenway High School,00350540,Homeless,9,66.7,33.3,0.0,0.0,0.0,0.0
Boston - Greater Egleston High School,00350543,Homeless,8,75.0,25.0,0.0,0.0,0.0,0.0
Boston - Henderson K-12 Inclusion School Upper,00350426,Homeless,11,72.7,0.0,0.0,0.0,27.3,0.0
Boston - Madison Park Technical Vocational High School,00350537,Homeless,26,73.1,7.7,0.0,0.0,19.2,0.0
Boston - Margarita Muniz Academy,00350549,Homeless,14,92.9,0.0,0.0,0.0,7.1,0.0
Boston - New Mission High School,00350542,Homeless,9,77.8,22.2,0.0,0.0,0.0,0.0
Boston - O'Bryant School of Math & Science,00350575,Homeless,15,100.0,0.0,0.0,0.0,0.0,0.0
Boston - Snowden International High School,00350690,Homeless,11,90.9,9.1,0.0,0.0,0.0,0.0
Boston - TechBoston Academy,00350657,Homeless,29,75.9,6.9,0.0,3.4,13.8,0.0
Boston Day and Evening Academy Charter (District) - Boston Day and Evening Academy Charter School,04240505,Homeless,21,9.5,57.1,0.0,0.0,33.3,0.0
Bridgewater-Raynham - Bridgewater-Raynham Regional,06250505,Homeless,8,50.0,25.0,0.0,0.0,25.0,0.0
Brockton - Brockton High,00440505,Homeless,51,51.0,9.8,17.6,0.0,21.6,0.0
Brockton - Edison Day Academy,00440535,Homeless,10,40.0,30.0,20.0,0.0,10.0,0.0
Brockton - Edison Evening Academy,00440520,Homeless,11,18.2,18.2,27.3,0.0,36.4,0.0
Cambridge - Cambridge Rindge and Latin,00490506,Homeless,13,92.3,0.0,0.0,0.0,7.7,0.0
Chelsea - Chelsea High,00570505,Homeless,35,68.6,14.3,2.9,0.0,14.3,0.0
Chelsea - Chelsea Opportunity Academy,00570515,Homeless,8,37.5,50.0,0.0,0.0,12.5,0.0
Chicopee - Chicopee Comprehensive High School,00610510,Homeless,10,60.0,10.0,20.0,0.0,10.0,0.0
Chicopee - Chicopee High,00610505,Homeless,12,66.7,16.7,0.0,0.0,16.7,0.0
City on a Hill Charter Public School (District) - City on a Hill Charter Public School,04370505,Homeless,6,83.3,16.7,0.0,0.0,0.0,0.0
Clinton - Clinton Senior High,00640505,Homeless,10,90.0,0.0,0.0,0.0,10.0,0.0
Danvers - Danvers High,00710505,Homeless,7,85.7,0.0,0.0,0.0,14.3,0.0
Dennis-Yarmouth - Dennis-Yarmouth Regional High,06450505,Homeless,6,66.7,16.7,0.0,0.0,16.7,0.0
Dracut - Dracut Senior High,00790505,Homeless,6,66.7,16.7,0.0,0.0,16.7,0.0
Edward M. Kennedy Academy for Health Careers: A Horace Mann Charter Public School (District) - Edward M. Kennedy Academy for Health Careers: A Horace Mann Charter Public School,04520505,Homeless,8,87.5,0.0,0.0,0.0,12.5,0.0
Everett - Everett High,00930505,Homeless,21,61.9,14.3,9.5,0.0,14.3,0.0
Fall River - B M C Durfee High,00950505,Homeless,43,67.4,4.7,16.3,0.0,11.6,0.0
Fall River - Resiliency Preparatory Academy,00950525,Homeless,14,7.1,7.1,14.3,0.0,64.3,7.1
Falmouth - Falmouth High,00960505,Homeless,6,83.3,0.0,0.0,0.0,16.7,0.0
Fitchburg - Fitchburg High,00970505,Homeless,12,91.7,0.0,8.3,0.0,0.0,0.0
Fitchburg - Goodrich Academy,00970510,Homeless,17,88.2,0.0,5.9,0.0,5.9,0.0
Framingham - Framingham High School,01000515,Homeless,54,51.9,7.4,16.7,0.0,24.1,0.0
Franklin - Franklin High,01010505,Homeless,6,16.7,50.0,33.3,0.0,0.0,0.0
Franklin County Regional Vocational Technical - Franklin County Technical,08180605,Homeless,6,83.3,0.0,0.0,0.0,16.7,0.0
Greater Commonwealth Virtual District - Greater Commonwealth Virtual School,39010900,Homeless,8,12.5,37.5,0.0,0.0,50.0,0.0
Greater Lawrence Regional Vocational Technical - Gr Lawrence Regional Vocational Technical,08230605,Homeless,10,100.0,0.0,0.0,0.0,0.0,0.0
Greater Lowell Regional Vocational Technical - Gr Lowell Regional Vocational Technical,08280605,Homeless,10,90.0,0.0,0.0,0.0,10.0,0.0
Greater New Bedford Regional Vocational Technical - Gr New Bedford Vocational Technical,08250605,Homeless,9,88.9,0.0,0.0,0.0,11.1,0.0
Haverhill - Haverhill High,01280505,Homeless,28,50.0,10.7,14.3,0.0,25.0,0.0
Holyoke - Holyoke High,01370505,Homeless,41,68.3,7.3,2.4,0.0,22.0,0.0
Lawrence - High School Learning Center,01490536,Homeless,14,21.4,42.9,21.4,0.0,14.3,0.0
Lawrence - Lawrence High School,01490515,Homeless,33,66.7,6.1,15.2,0.0,12.1,0.0
Leominster - Center For Technical Education Innovation,01530605,Homeless,7,100.0,0.0,0.0,0.0,0.0,0.0
Leominster - Leominster High School,01530505,Homeless,17,88.2,0.0,5.9,0.0,5.9,0.0
Lowell - Lowell High,01600505,Homeless,105,70.5,14.3,3.8,2.9,8.6,0.0
Lowell Middlesex Academy Charter (District) - Lowell Middlesex Academy Charter School,04580505,Homeless,9,22.2,44.4,0.0,0.0,33.3,0.0
Lynn - Classical High,01630505,Homeless,56,42.9,5.4,10.7,0.0,41.1,0.0
Lynn - Lynn English High,01630510,Homeless,60,45.0,1.7,13.3,0.0,40.0,0.0
Malden - Malden High,01650505,Homeless,14,78.6,0.0,7.1,7.1,7.1,0.0
Map Academy Charter School (District) - Map Academy Charter School,35170505,Homeless,12,33.3,50.0,0.0,0.0,16.7,0.0
Marlborough - Marlborough High,01700505,Homeless,14,71.4,14.3,0.0,0.0,14.3,0.0
Methuen - Methuen High,01810505,Homeless,8,62.5,0.0,12.5,0.0,25.0,0.0
Middleborough - Middleborough High,01820505,Homeless,8,75.0,12.5,0.0,12.5,0.0,0.0
Milford - Milford High,01850505,Homeless,13,69.2,0.0,0.0,0.0,30.8,0.0
New Bedford - New Bedford High,02010505,Homeless,77,77.9,5.2,1.3,1.3,14.3,0.0
New Bedford - Whaling City Junior/Senior High School,02010515,Homeless,13,53.8,0.0,30.8,7.7,7.7,0.0
Newton - Newton North High,02070505,Homeless,8,50.0,12.5,0.0,0.0,37.5,0.0
Northeast Metropolitan Regional Vocational Technical - Northeast Metro Regional Vocational,08530605,Homeless,6,83.3,0.0,0.0,0.0,16.7,0.0
Peabody - Peabody Veterans Memorial High,02290510,Homeless,19,73.7,0.0,10.5,0.0,15.8,0.0
"Phoenix Academy Charter Public High School, Chelsea (District) - Phoenix Academy Charter Public High School, Chelsea",04930505,Homeless,7,0.0,14.3,0.0,0.0,85.7,0.0
Pittsfield - Pittsfield High,02360505,Homeless,8,25.0,25.0,0.0,0.0,50.0,0.0
Quincy - North Quincy High,02430510,Homeless,15,86.7,0.0,0.0,0.0,13.3,0.0
Quincy - Quincy High,02430505,Homeless,23,69.6,8.7,13.0,0.0,8.7,0.0
Randolph - Randolph High,02440505,Homeless,14,64.3,0.0,14.3,0.0,21.4,0.0
Revere - Revere High,02480505,Homeless,28,50.0,17.9,0.0,3.6,28.6,0.0
Salem - Salem High,02580505,Homeless,19,68.4,5.3,15.8,0.0,10.5,0.0
Sharon - Sharon High,02660505,Homeless,6,83.3,0.0,0.0,0.0,16.7,0.0
Somerville - Somerville High,02740505,Homeless,13,61.5,23.1,0.0,0.0,15.4,0.0
Southbridge - Southbridge High School,02770515,Homeless,7,71.4,14.3,0.0,0.0,14.3,0.0
Springfield - High School Of Commerce,02810510,Homeless,24,50.0,16.7,4.2,0.0,29.2,0.0
Springfield - Roger L. Putnam Vocational Technical Academy,02810620,Homeless,8,75.0,0.0,12.5,0.0,12.5,0.0
Springfield - Springfield Central High,02810500,Homeless,37,91.9,0.0,2.7,0.0,5.4,0.0
Springfield - Springfield High School,02810570,Homeless,11,9.1,45.5,9.1,0.0,36.4,0.0
Springfield - Springfield High School of Science and Technology,02810530,Homeless,15,86.7,0.0,6.7,0.0,6.7,0.0
Taunton - Taunton Alternative High School,02930525,Homeless,9,77.8,11.1,0.0,0.0,11.1,0.0
Taunton - Taunton High,02930505,Homeless,16,81.2,0.0,0.0,0.0,18.8,0.0
TEC Connections Academy Commonwealth Virtual School District - TEC Connections Academy Commonwealth Virtual School,39020900,Homeless,10,40.0,0.0,0.0,0.0,60.0,0.0
Triton - Triton Regional High School,07730505,Homeless,7,71.4,14.3,0.0,0.0,14.3,0.0
Waltham - Waltham Sr High,03080505,Homeless,14,78.6,7.1,0.0,0.0,14.3,0.0
Watertown - Watertown High,03140505,Homeless,7,71.4,28.6,0.0,0.0,0.0,0.0
West Springfield - West Springfield High,03320505,Homeless,9,33.3,33.3,0.0,0.0,33.3,0.0
Weymouth - Weymouth High School,03360505,Homeless,16,68.8,12.5,6.2,0.0,12.5,0.0
Whittier Regional Vocational Technical - Whittier Regional Vocational,08850605,Homeless,6,66.7,0.0,0.0,16.7,16.7,0.0
Woburn - Woburn High,03470505,Homeless,10,50.0,10.0,30.0,0.0,10.0,0.0
Worcester - Burncoat Senior High,03480503,Homeless,24,75.0,12.5,4.2,0.0,8.3,0.0
Worcester - Claremont Academy,03480350,Homeless,9,44.4,0.0,0.0,11.1,44.4,0.0
Worcester - Doherty Memorial High,03480512,Homeless,38,84.2,5.3,0.0,0.0,7.9,2.6
Worcester - North High,03480515,Homeless,63,81.0,6.3,1.6,0.0,11.1,0.0
Worcester - South High Community,03480520,Homeless,64,76.6,14.1,0.0,0.0,9.4,0.0
Worcester - University Pk Campus School,03480285,Homeless,6,66.7,16.7,0.0,0.0,16.7,0.0
Worcester - Worcester Technical High,03480605,Homeless,13,100.0,0.0,0.0,0.0,0.0,0.0
Abby Kelley Foster Charter Public (District) - Abby Kelley Foster Charter Public School,04450105,Female,44,100.0,0.0,0.0,0.0,0.0,0.0
Abington - Abington High,00010505,Female,61,93.4,0.0,1.6,0.0,4.9,0.0
Academy Of the Pacific Rim Charter Public (District) - Academy Of the Pacific Rim Charter Public School,04120530,Female,32,100.0,0.0,0.0,0.0,0.0,0.0
Acton-Boxborough - Acton-Boxborough Regional High,06000505,Female,186,98.4,1.1,0.0,0.5,0.0,0.0
Advanced Math and Science Academy Charter (District) - Advanced Math and Science Academy Charter School,04300305,Female,50,100.0,0.0,0.0,0.0,0.0,0.0
Agawam - Agawam High,00050505,Female,106,94.3,0.0,1.9,0.0,3.8,0.0
Amesbury - Amesbury High,00070505,Female,54,88.9,7.4,0.0,0.0,3.7,0.0
Amesbury - Amesbury Innovation High School,00070515,Female,10,90.0,0.0,0.0,0.0,10.0,0.0
Amherst-Pelham - Amherst Regional High,06050505,Female,103,97.1,1.0,1.0,0.0,1.0,0.0
Andover - Andover High,00090505,Female,215,97.2,0.5,1.9,0.0,0.5,0.0
Argosy Collegiate Charter School (District) - Argosy Collegiate Charter School,35090305,Female,15,86.7,0.0,0.0,0.0,13.3,0.0
Arlington - Arlington High,00100505,Female,211,98.6,0.9,0.0,0.0,0.5,0.0
Ashburnham-Westminster - Oakmont Regional High School,06100505,Female,73,97.3,0.0,0.0,0.0,2.7,0.0
Ashland - Ashland High,00140505,Female,106,97.2,0.0,0.9,0.9,0.9,0.0
Assabet Valley Regional Vocational Technical - Assabet Valley Vocational High School,08010605,Female,125,96.8,0.8,0.8,0.8,0.8,0.0
Athol-Royalston - Athol High,06150505,Female,50,94.0,0.0,2.0,0.0,4.0,0.0
Atlantis Charter (District) - Atlantis Charter School,04910550,Female,30,93.3,3.3,0.0,3.3,0.0,0.0
Attleboro - Attleboro Community Academy,00160515,Female,18,77.8,11.1,0.0,0.0,11.1,0.0
Attleboro - Attleboro High,00160505,Female,202,92.1,4.0,1.0,0.0,3.0,0.0
Auburn - Auburn Senior High,00170505,Female,83,92.8,2.4,0.0,2.4,2.4,0.0
Avon - Avon Middle High School,00180510,Female,24,87.5,4.2,4.2,0.0,4.2,0.0
Ayer Shirley School District - Ayer Shirley Regional High School,06160505,Female,43,97.7,0.0,0.0,0.0,2.3,0.0
Barnstable - Barnstable High,00200505,Female,166,87.3,3.6,2.4,1.2,5.4,0.0
Baystate Academy Charter Public School (District) - Baystate Academy Charter Public School,35020405,Female,20,60.0,5.0,30.0,0.0,5.0,0.0
Bedford - Bedford High,00230505,Female,91,97.8,1.1,0.0,0.0,1.1,0.0
Belchertown - Belchertown High,00240505,Female,89,97.8,0.0,1.1,0.0,1.1,0.0
Bellingham - Bellingham High School,00250505,Female,66,97.0,0.0,0.0,0.0,3.0,0.0
Belmont - Belmont High,00260505,Female,160,98.8,0.6,0.6,0.0,0.0,0.0
Berkshire Arts and Technology Charter Public (District) - Berkshire Arts and Technology Charter Public School,04140305,Female,15,80.0,0.0,0.0,0.0,20.0,0.0
Berkshire Hills - Monument Mt Regional High,06180505,Female,53,86.8,7.5,0.0,1.9,3.8,0.0
Berlin-Boylston - Tahanto Regional High,06200505,Female,37,97.3,0.0,0.0,0.0,2.7,0.0
Beverly - Beverly High,00300505,Female,137,96.4,0.0,2.2,0.7,0.7,0.0
Billerica - Billerica Memorial High School,00310505,Female,130,97.7,0.8,0.0,0.0,1.5,0.0
Blackstone Valley Regional Vocational Technical - Blackstone Valley,08050605,Female,138,100.0,0.0,0.0,0.0,0.0,0.0
Blackstone-Millville - Blackstone Millville RHS,06220505,Female,37,97.3,2.7,0.0,0.0,0.0,0.0
Blue Hills Regional Vocational Technical - Blue Hills Regional Vocational Technical,08060605,Female,100,100.0,0.0,0.0,0.0,0.0,0.0
Boston - Another Course To College,00350541,Female,32,75.0,6.2,0.0,0.0,18.8,0.0
Boston - Boston Adult Tech Academy,00350548,Female,42,52.4,21.4,4.8,0.0,21.4,0.0
Boston - Boston Arts Academy,00350546,Female,72,88.9,4.2,0.0,0.0,6.9,0.0
Boston - Boston Collaborative High School,00350755,Female,67,49.3,32.8,0.0,0.0,17.9,0.0
Boston - Boston Community Leadership Academy,00350558,Female,53,86.8,1.9,0.0,0.0,11.3,0.0
Boston - Boston International High School & Newcomers Academy,00350507,Female,36,75.0,13.9,0.0,0.0,11.1,0.0
Boston - Boston Latin Academy,00350545,Female,174,98.3,0.0,0.0,0.0,1.7,0.0
Boston - Boston Latin School,00350560,Female,195,99.0,0.5,0.0,0.5,0.0,0.0
Boston - Brighton High School,00350505,Female,69,69.6,13.0,0.0,0.0,17.4,0.0
Boston - Burke High School,00350525,Female,38,89.5,2.6,0.0,0.0,7.9,0.0
Boston - Charlestown High School,00350515,Female,82,72.0,9.8,0.0,0.0,18.3,0.0
Boston - Community Academy of Science and Health,00350581,Female,44,75.0,13.6,0.0,0.0,11.4,0.0
Boston - Dearborn 6-12 STEM Academy,00350074,Female,45,77.8,6.7,0.0,2.2,13.3,0.0
Boston - East Boston High School,00350530,Female,116,87.9,5.2,0.0,0.0,6.9,0.0
Boston - English High School,00350535,Female,64,82.8,10.9,0.0,1.6,4.7,0.0
Boston - Excel High School,00350522,Female,49,87.8,2.0,0.0,0.0,10.2,0.0
Boston - Fenway High School,00350540,Female,47,85.1,8.5,0.0,0.0,6.4,0.0
Boston - Greater Egleston High School,00350543,Female,24,70.8,20.8,0.0,0.0,8.3,0.0
Boston - Henderson K-12 Inclusion School Upper,00350426,Female,33,87.9,9.1,0.0,0.0,3.0,0.0
Boston - Lyon High School,00350655,Female,11,90.9,0.0,0.0,0.0,9.1,0.0
Boston - Madison Park Technical Vocational High School,00350537,Female,84,70.2,14.3,0.0,0.0,15.5,0.0
Boston - Margarita Muniz Academy,00350549,Female,34,88.2,2.9,0.0,0.0,8.8,0.0
Boston - New Mission High School,00350542,Female,67,98.5,0.0,0.0,0.0,1.5,0.0
Boston - O'Bryant School of Math & Science,00350575,Female,163,100.0,0.0,0.0,0.0,0.0,0.0
Boston - Quincy Upper School,00350565,Female,30,96.7,3.3,0.0,0.0,0.0,0.0
Boston - Snowden International High School,00350690,Female,55,78.2,3.6,0.0,3.6,14.5,0.0
Boston - TechBoston Academy,00350657,Female,74,85.1,6.8,0.0,0.0,8.1,0.0
Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,Female,34,82.4,14.7,0.0,0.0,2.9,0.0
Boston Day and Evening Academy Charter (District) - Boston Day and Evening Academy Charter School,04240505,Female,67,16.4,49.3,0.0,1.5,32.8,0.0
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,Female,26,84.6,7.7,0.0,0.0,7.7,0.0
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,Female,49,95.9,4.1,0.0,0.0,0.0,0.0
Bourne - Bourne High School,00360505,Female,44,88.6,2.3,2.3,2.3,4.5,0.0
Braintree - Braintree High,00400505,Female,189,96.8,0.5,0.0,0.5,2.1,0.0
Bridgewater-Raynham - Bridgewater-Raynham Regional,06250505,Female,154,93.5,5.2,0.6,0.0,0.6,0.0
Bristol County Agricultural - Bristol County Agricultural High,09100705,Female,77,98.7,1.3,0.0,0.0,0.0,0.0
Bristol-Plymouth Regional Vocational Technical - Bristol-Plymouth Vocational Technical,08100605,Female,124,97.6,0.0,0.0,0.0,2.4,0.0
Brockton - Brockton High,00440505,Female,366,81.1,4.6,7.4,0.0,6.8,0.0
Brockton - Brockton Virtual Learning Academy,00440705,Female,13,69.2,15.4,0.0,0.0,15.4,0.0
Brockton - Edison Day Academy,00440535,Female,39,25.6,43.6,12.8,2.6,15.4,0.0
Brockton - Edison Evening Academy,00440520,Female,54,37.0,9.3,29.6,0.0,24.1,0.0
Brooke Charter School (District) - Brooke Charter School,04280305,Female,61,100.0,0.0,0.0,0.0,0.0,0.0
Brookline - Brookline High,00460505,Female,243,96.7,1.6,0.0,0.0,1.6,0.0
Burlington - Burlington High,00480505,Female,110,95.5,0.9,0.0,0.0,3.6,0.0
Cambridge - Cambridge Rindge and Latin,00490506,Female,245,96.3,1.6,0.0,0.4,1.6,0.0
Canton - Canton High,00500505,Female,111,95.5,2.7,0.0,0.9,0.9,0.0
Cape Cod Regional Vocational Technical - Cape Cod Region Vocational Technical,08150605,Female,52,98.1,0.0,0.0,0.0,1.9,0.0
Carver - Carver Middle/High School,00520405,Female,44,93.2,4.5,0.0,0.0,2.3,0.0
Central Berkshire - Wahconah Regional High,06350505,Female,65,93.8,0.0,0.0,1.5,4.6,0.0
Chelmsford - Chelmsford High,00560505,Female,169,96.4,1.8,0.0,0.6,1.2,0.0
Chelsea - Chelsea High,00570505,Female,173,85.5,7.5,1.2,0.6,5.2,0.0
Chelsea - Chelsea Opportunity Academy,00570515,Female,25,12.0,56.0,0.0,0.0,32.0,0.0
Chelsea - Chelsea Virtual Learning Academy,00570705,Female,15,66.7,26.7,0.0,0.0,6.7,0.0
Chicopee - Chicopee Academy,00610021,Female,8,25.0,0.0,12.5,0.0,62.5,0.0
Chicopee - Chicopee Comprehensive High School,00610510,Female,120,89.2,2.5,5.0,0.0,3.3,0.0
Chicopee - Chicopee High,00610505,Female,126,84.1,4.8,4.0,1.6,5.6,0.0
City on a Hill Charter Public School (District) - City on a Hill Charter Public School,04370505,Female,24,75.0,12.5,0.0,0.0,12.5,0.0
Clinton - Clinton Senior High,00640505,Female,67,95.5,0.0,0.0,1.5,3.0,0.0
Codman Academy Charter Public (District) - Codman Academy Charter Public School,04380505,Female,20,100.0,0.0,0.0,0.0,0.0,0.0
Cohasset - Cohasset High School,00650505,Female,50,98.0,0.0,2.0,0.0,0.0,0.0
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell,35030205,Female,15,80.0,0.0,0.0,0.0,20.0,0.0
Community Charter School of Cambridge (District) - Community Charter School of Cambridge,04360305,Female,29,96.6,0.0,0.0,0.0,3.4,0.0
Concord-Carlisle - Concord Carlisle High,06400505,Female,163,99.4,0.6,0.0,0.0,0.0,0.0
Danvers - Danvers High,00710505,Female,112,93.8,0.0,1.8,1.8,2.7,0.0
Dartmouth - Dartmouth High,00720505,Female,137,97.1,1.5,0.7,0.0,0.7,0.0
Dedham - Dedham High,00730505,Female,77,88.3,9.1,0.0,0.0,2.6,0.0
Dennis-Yarmouth - Dennis-Yarmouth Regional High,06450505,Female,76,81.6,6.6,5.3,0.0,6.6,0.0
Dighton-Rehoboth - Dighton-Rehoboth Regional High School,06500505,Female,78,92.3,3.8,1.3,0.0,2.6,0.0
Douglas - Douglas High School,00770505,Female,35,97.1,0.0,0.0,2.9,0.0,0.0
Dover-Sherborn - Dover-Sherborn Regional High,06550505,Female,82,100.0,0.0,0.0,0.0,0.0,0.0
Dracut - Dracut Senior High,00790505,Female,98,89.8,4.1,3.1,1.0,2.0,0.0
Dudley-Charlton Reg - Shepherd Hill Regional High,06580505,Female,127,93.7,2.4,0.8,0.0,3.1,0.0
Duxbury - Duxbury High,00820505,Female,113,97.3,2.7,0.0,0.0,0.0,0.0
East Bridgewater - East Bridgewater JR./SR. High School,00830505,Female,60,100.0,0.0,0.0,0.0,0.0,0.0
East Longmeadow - East Longmeadow High,00870505,Female,107,100.0,0.0,0.0,0.0,0.0,0.0
Easthampton - Easthampton High,00860505,Female,54,92.6,1.9,0.0,1.9,3.7,0.0
Easton - Oliver Ames High,00880505,Female,127,98.4,0.0,0.0,0.0,1.6,0.0
Edward M. Kennedy Academy for Health Careers: A Horace Mann Charter Public School (District) - Edward M. Kennedy Academy for Health Careers: A Horace Mann Charter Public School,04520505,Female,53,100.0,0.0,0.0,0.0,0.0,0.0
Essex North Shore Agricultural and Technical School District - Essex North Shore Agricultural and Technical School,08170505,Female,212,98.1,0.5,0.0,0.0,1.4,0.0
Everett - Everett High,00930505,Female,294,83.0,4.4,4.8,0.0,7.8,0.0
Excel Academy Charter (District) - Excel Academy Charter School,04100205,Female,82,96.3,0.0,0.0,0.0,3.7,0.0
Fairhaven - Fairhaven High,00940505,Female,71,97.2,1.4,0.0,0.0,1.4,0.0
Fall River - B M C Durfee High,00950505,Female,273,81.7,3.3,8.4,0.4,6.2,0.0
Fall River - Resiliency Preparatory Academy,00950525,Female,46,21.7,13.0,17.4,2.2,45.7,0.0
Falmouth - Falmouth High,00960505,Female,83,94.0,2.4,0.0,2.4,1.2,0.0
Fitchburg - Fitchburg High,00970505,Female,130,96.9,0.8,1.5,0.0,0.8,0.0
Fitchburg - Goodrich Academy,00970510,Female,58,82.8,3.4,3.4,1.7,8.6,0.0
Four Rivers Charter Public (District) - Four Rivers Charter Public School,04130505,Female,13,84.6,7.7,0.0,0.0,7.7,0.0
Foxborough - Foxborough High,00990505,Female,93,96.8,2.2,0.0,0.0,1.1,0.0
Foxborough Regional Charter (District) - Foxborough Regional Charter School,04460550,Female,51,92.2,3.9,0.0,0.0,3.9,0.0
